hosID,lat,state,name,long
670061,27.687065,TX,SOUTH TEXAS SURGICAL HOSPITAL,-97.375017
310054,40.812069,NJ,MOUNTAINSIDE HOSPITAL,-74.212273
310057,40.154659,NJ,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,-74.230728
310058,40.926731,NJ,BERGEN REGIONAL MEDICAL CENTER,-74.060287
60071,38.74318,CO,DELTA COUNTY MEMORIAL HOSPITAL,-108.04691
670069,33.175202,TX,METHODIST MCKINNEY HOSPITAL,-96.722109
450271,33.218511,TX,WISE REGIONAL HEALTH SYSTEM,-97.595427
450272,29.85181,TX,CENTRAL TEXAS MEDICAL CENTER,-97.94711
60075,39.532814,CO,VALLEY VIEW HOSPITAL ASSOCIATION,-107.3228
70039,39.527596,CT,MASONIC HOME AND HOSPITAL,-99.141968
150089,40.197619,IN,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,-85.413584
70036,39.527596,CT,JOHN DEMPSEY HOSPITAL,-99.141968
70035,39.527596,CT,"HOSPITAL OF CENTRAL CONNECTICUT, THE",-99.141968
70034,39.527596,CT,NORWALK HOSPITAL ASSOCIATION,-99.141968
70033,39.527596,CT,DANBURY HOSPITAL,-99.141968
70031,39.527596,CT,GRIFFIN HOSPITAL,-99.141968
200024,44.098549,ME,CENTRAL MAINE MEDICAL CENTER,-70.218353
200025,43.913952,ME,PARKVIEW ADVENTIST MEDICAL CENTER,-69.967781
190303,30.476705,LA,CYPRESS POINTE SURGICAL HOSPITAL,-90.414297
200020,43.143791,ME,YORK HOSPITAL,-70.646301
200021,43.913952,ME,MID COAST HOSPITAL,-69.967781
40067,33.275129,AR,MAGNOLIA HOSPITAL,-93.240075
240207,44.75009,MN,FAIRVIEW RIDGES HOSPITAL,-93.27405
450865,30.226961,TX,SETON SOUTHWEST HOSPITAL,-97.889509
150129,39.82037,IN,WESTVIEW HOSPITAL,-86.22101
390198,42.073818,PA,MILLCREEK COMMUNITY HOSPITAL,-80.093675
390199,40.96016,PA,PUNXSUTAWNEY AREA HOSPITAL,-78.99757
160001,42.047916,IA,MARSHALLTOWN MEDICAL & SURGICAL CENTER,-92.906381
250031,32.37664,MS,RIVER REGION HEALTH SYSTEM,-90.827419
450864,32.329735,TX,TEXAS SPINE AND JOINT HOSPITAL,-95.299459
250036,30.92179,MS,GEORGE COUNTY HOSPITAL,-88.592829
250038,32.5118,MS,MADISON RIVER OAKS MEDICAL CENTER,-90.0214
450580,31.32469,TX,EAST TEXAS MEDICAL CENTER CROCKETT,-95.437529
450586,33.58937,TX,SEYMOUR HOSPITAL,-99.247555
450587,31.675623,TX,BROWNWOOD REGIONAL MEDICAL CENTER,-98.992507
450584,34.16302,TX,WILBARGER GENERAL HOSPITAL,-99.314675
190161,30.18354,LA,W O MOSS REGIONAL MEDICAL CENTER,-93.20732
190160,32.513478,LA,GLENWOOD REGIONAL MEDICAL CENTER,-92.155064
190167,30.68495,LA,MERCY REGIONAL MEDICAL CENTER,-92.265979
160005,42.057296,IA,ST ANTHONY REGIONAL HOSPITAL,-94.867851
190164,31.13729,LA,BYRD REGIONAL HOSPITAL,-93.26909
40152,36.12132,AR,PHYSICIANS' SPECIALTY HOSPITAL,-94.13374
360051,39.74374,OH,MIAMI VALLEY HOSPITAL,-84.187479
440040,35.591324,TN,PERRY COMMUNITY HOSPITAL,-87.863298
440046,36.07213,TN,HORIZON MEDICAL CENTER,-87.374806
440047,35.96291,TN,GIBSON GENERAL HOSPITAL,-88.939849
520116,43.1999,WI,UW HLTH PARTNERS - WATERTOWN REGIONAL MEDICAL CTR,-88.699009
440048,35.13084,TN,BAPTIST MEMORIAL HOSPITAL,-89.86088
440049,35.13712,TN,METHODIST HEALTHCARE MEMPHIS HOSPITALS,-90.01919
390192,41.5327,PA,TYLER MEMORIAL HOSPITAL,-75.9562
450054,31.07884,TX,SCOTT & WHITE MEMORIAL HOSPITAL,-97.365889
260137,37.054675,MO,FREEMAN HEALTH SYSTEM - FREEMAN WEST,-94.525949
450056,30.3063,TX,SETON MEDICAL CENTER AUSTIN,-97.74555
450051,32.761313,TX,METHODIST DALLAS MEDICAL CENTER,-96.823011
450052,31.777741,TX,GOODALL WITCHER HOSPITAL,-97.588743
290005,36.19581,NV,NORTH VISTA HOSPITAL,-115.12348
450058,29.432903,TX,BAPTIST MEDICAL CENTER,-98.492766
260138,39.04601,MO,ST LUKES HOSPITAL OF KANSAS CITY,-94.590161
450296,30.34245,TX,CLEVELAND REGIONAL MEDICAL CTR,-95.085489
370019,35.41176,OK,GREAT PLAINS REGIONAL MEDICAL CENTER,-99.425448
450292,32.591071,TX,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,-96.316038
450293,28.897031,TX,FRIO REGIONAL HOSPITAL,-99.116009
380040,44.287863,OR,ST CHARLES MEDICAL CENTER - REDMOND,-121.168925
380047,44.06576,OR,ST CHARLES MEDICAL CENTER - BEND,-121.26892
450299,30.582594,TX,COLLEGE STATION MEDICAL CENTER,-96.291343
360247,40.02605,OH,"WOODS AT PARKSIDE,THE",-82.8815
260006,39.7702,MO,HEARTLAND REGIONAL MEDICAL CENTER,-94.77055
330270,40.765081,NY,HOSPITAL FOR SPECIAL SURGERY,-73.953587
230279,42.517698,MI,BRIGHTON HOSPITAL,-83.693797
190054,29.988531,LA,IBERIA GENERAL HOSPITAL AND MEDICAL CENTER,-91.784633
180012,37.7105,KY,HARDIN MEMORIAL HOSPITAL,-85.875259
230270,42.233321,MI,OAKWOOD HERITAGE HOSPITAL,-83.269645
390097,40.084516,PA,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,-75.093429
230273,42.354078,MI,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,-83.053475
390091,41.36005,PA,UPMC NORTHWEST,-79.707919
230275,43.455994,MI,HEALTHSOURCE SAGINAW,-84.052073
390093,41.19024,PA,CLARION HOSPITAL,-79.400789
230277,42.591482,MI,HURON VALLEY-SINAI HOSPITAL,-83.497491
390258,40.184045,PA,ST MARY MEDICAL CENTER,-74.920165
160047,41.2696,IA,JENNIE EDMUNDSON HOSPITAL,-95.83481
390256,40.26573,PA,MILTON S HERSHEY MEDICAL CENTER,-76.674149
160045,41.98487,IA,ST LUKES HOSPITAL,-91.66034
260001,37.058702,MO,ST JOHN'S REGIONAL MEDICAL CENTER,-94.527695
160040,42.53392,IA,SARTORI MEMORIAL HOSPITAL,-92.45598
440015,35.939292,TN,UNIVERSITY OF TN MEMORIAL HOSPITAL,-83.948881
440192,35.94786,TN,WHITE COUNTY COMMUNITY HOSPITAL,-85.47743
440193,36.219164,TN,UNIVERSITY MEDICAL CENTER,-86.328239
440194,36.32371,TN,HENDERSONVILLE MEDICAL CENTER,-86.620448
440197,36.07775,TN,SOUTHERN HILLS MEDICAL CTR,-86.72421
450128,26.1519,TX,KNAPP MEDICAL CENTER,-97.976449
280040,41.25967,NE,THE NEBRASKA METHODIST HOSPITAL,-96.04136
440017,36.552883,TN,WELLMONT HOLSTON VALLEY MEDICAL CENTER,-82.553923
330030,43.052965,NY,NEWARK-WAYNE COMMUNITY HOSPITAL,-77.100225
230180,43.820649,MI,MIDMICHIGAN MEDICAL CENTER-CLARE,-84.768358
360020,41.078706,OH,SUMMA HEALTH SYSTEMS HOSPITALS,-81.500937
360027,41.07784,OH,AKRON GENERAL MEDICAL CENTER,-81.53276
360026,39.699648,OH,GREENE MEMORIAL HOSPITAL,-83.928651
360025,41.446263,OH,FIRELANDS REGIONAL MEDICAL CENTER,-82.708753
330276,43.06801,NY,NATHAN LITTAUER HOSPITAL,-74.33079
360029,41.37397,OH,WOOD COUNTY HOSPITAL,-83.66528
50264,37.71461,CA,SAN LEANDRO HOSPITAL,-122.14185
310073,40.7253,NJ,JERSEY SHORE UNIVERSITY MEDICAL CENTER,-74.956352
50261,36.06956,CA,SIERRA VIEW DISTRICT HOSPITAL,-119.02725
50262,34.066306,CA,RONALD REAGAN UCLA MEDICAL CENTER,-118.445245
240056,44.84353,MN,RIDGEVIEW MEDICAL CENTER,-93.79075
440057,36.453446,TN,CLAIBORNE COUNTY HOSPITAL,-83.572217
670044,32.886063,TX,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,-96.464712
170110,37.58387,KS,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,-101.358026
60114,39.549567,CO,PARKER ADVENTIST HOSPITAL,-104.769146
280128,40.73573,NE,NEBRASKA HEART HOSPITAL,-96.59479
670041,30.571312,TX,SETON MEDICAL CENTER WILLIAMSON,-97.65337
60116,39.97242,CO,EXEMPLA GOOD SAMARITAN MEDICAL CENTER LLC,-105.087809
450872,32.679039,TX,USMD HOSPITAL AT ARLINGTON L P,-97.116708
450871,30.27162,TX,AUSTIN SURGICAL HOSPITAL,-97.79584
450876,33.603088,TX,LUBBOCK HEART HOSPITAL LP,-101.91338
450877,31.734636,TX,"EAST EL PASO PHYSICIANS MEDICAL CENTER, LLC",-106.301594
450874,32.911,TX,IRVING COPPELL SURGICAL HOSPITAL LLP,-96.9354
450875,35.211258,TX,QUAIL CREEK SURGICAL HOSPITAL,-101.913502
450878,29.490539,TX,TEXSAN HEART HOSPITAL,-98.546628
50192,36.6078,CA,ADVENTIST MEDICAL CENTER - REEDLEY,-119.45171
50191,33.78024,CA,ST MARY MEDICAL CENTER,-118.18667
50197,37.48099,CA,SEQUOIA HOSPITAL,-122.2532
50194,36.928272,CA,WATSONVILLE COMMUNITY HOSPITAL,-121.793648
50195,37.558136,CA,WASHINGTON HOSPITAL,-121.980566
360116,38.85919,OH,BROWN COUNTY GENERAL HOSPITAL,-83.89792
360115,41.39546,OH,UHHS BEDFORD MEDICAL CENTER,-81.53408
460058,40.5223,UT,RIVERTON HOSPITAL,-111.979947
360113,39.13634,OH,MERCY FRANCISCAN HOSPITAL WESTERN HILLS,-84.60525
360112,41.66837,OH,MERCY ST VINCENT MEDICAL CENTER,-83.5416
230053,42.36612,MI,HENRY FORD HOSPITAL,-83.084649
230054,46.553565,MI,MARQUETTE GENERAL HOSPITAL,-87.399074
230055,45.808496,MI,DICKINSON COUNTY MEMORIAL HOSPITAL,-88.04968
50464,37.66491,CA,DOCTORS MEDICAL CENTER,-120.99622
230058,44.668402,MI,MERCY HOSPITAL - GRAYLING,-84.707919
230059,42.95859,MI,SAINT MARY'S HEALTH CARE,-85.6641
50468,33.89238,CA,MEMORIAL HOSPITAL OF GARDENA,-118.29504
170068,37.05421,KS,SOUTHWEST MEDICAL CENTER,-100.925902
370072,34.92058,OK,LATIMER COUNTY GENERAL HOSPITAL,-95.32118
450451,32.24122,TX,GLEN ROSE MEDICAL CENTER,-97.747359
370078,36.146836,OK,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,-96.000119
50335,37.975688,CA,SONORA REGIONAL MEDICAL CENTER,-120.368938
460023,40.380047,UT,AMERICAN FORK HOSPITAL,-111.769079
180128,38.093298,KY,THREE RIVERS MEDICAL CENTER,-82.604737
460021,37.099847,UT,DIXIE REGIONAL MEDICAL CENTER,-113.553328
460026,38.77776,UT,SEVIER VALLEY MEDICAL CENTER,-112.084769
180127,38.165515,KY,FRANKFORT REGIONAL MEDICAL CENTER,-84.902545
180124,36.9657,KY,GREENVIEW REGIONAL HOSPITAL,-86.43565
330152,40.691031,NY,LONG ISLAND COLLEGE HOSPITAL,-73.997844
330153,42.81968,NY,ELLIS HOSPITAL,-73.91836
330141,40.7803,NY,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,-72.97821
330140,43.05576,NY,ST JOSEPH'S HOSPITAL HEALTH CENTER,-76.14932
370212,35.386427,OK,OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SP,-97.518204
370215,35.609034,OK,OKLAHOMA HEART HOSPITAL,-97.593189
330144,42.372911,NY,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",-77.278639
370216,36.06483,OK,TULSA SPINE & SPECIALTY HOSPITAL,-96.00423
100122,30.736942,FL,NORTH OKALOOSA MEDICAL CENTER,-86.56263
100121,27.91775,FL,BARTOW REGIONAL MEDICAL CENTER,-81.843458
100126,27.753499,FL,PALMS OF PASADENA HOSPITAL,-82.738189
100127,27.95186,FL,MORTON PLANT HOSPITAL,-82.803779
100124,30.63233,FL,SANTA ROSA MEDICAL CENTER,-87.067709
50689,37.77709,CA,SAN RAMON REGIONAL MEDICAL CTR,-121.961141
50686,33.906432,CA,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",-117.470839
370206,35.61491,OK,OKLAHOMA SPINE HOSPITAL,-97.58251
50684,33.71782,CA,MENIFEE VALLEY MEDICAL CENTER,-117.167679
50680,38.356779,CA,NORTHBAY VACAVALLEY HOSPITAL,-121.953008
180018,38.180649,KY,ST CLAIRE REGIONAL MEDICAL CENTER,-83.44293
180019,38.639735,KY,MEADOWVIEW REGIONAL MEDICAL CENTER,-83.808846
50516,38.66804,CA,MERCY SAN JUAN MEDICAL CENTER,-121.3137
50517,34.528236,CA,VICTOR VALLEY COMMUNITY HOSPITAL,-117.292528
50046,34.44223,CA,OJAI VALLEY COMMUNITY HOSPITAL,-119.26442
50515,32.792949,CA,KAISER FOUNDATION HOSPITAL - SAN DIEGO,-117.09401
50512,37.63072,CA,KAISER FOUNDATION HOSPITAL FREMONT/HAYWARD,-122.09646
180013,36.99636,KY,THE MEDICAL CENTER AT BOWLING GREEN,-86.43016
50510,38.00473,CA,KAISER FOUNDATION HOSPITAL,-122.55409
50043,37.820742,CA,ALTA BATES SUMMIT MEDICAL CENTER,-122.26292
490098,36.73399,VA,"COMMUNITY MEMORIAL HEALTHCENTER, INC",-78.13279
490094,37.54022,VA,BON SECOURS - RICHMOND COMMUNITY HOSPITAL,-77.40623
490097,36.70214,VA,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,-77.53569
490090,37.303653,VA,"SOUTHSIDE COMMUNITY HOSPITAL, INC",-78.403653
490092,36.69093,VA,SOUTHAMPTON MEMORIAL HOSPITAL,-76.936219
490093,37.05705,VA,SENTARA CAREPLEX HOSPITAL,-76.3924
110194,31.052,GA,DONALSONVILLE HOSPITAL INC,-84.8801
110192,33.87752,GA,EMORY EASTSIDE MEDICAL CENTER,-84.019679
110190,32.295268,GA,FLINT RIVER HOSPITAL,-84.030215
110191,33.50901,GA,"HENRY MEDICAL CENTER, INC",-84.225799
140294,38.311468,IL,CROSSROADS COMMUNITY HOSPITAL,-88.937065
140290,42.052039,IL,ST ALEXIUS MEDICAL CENTER,-88.144519
140291,42.193415,IL,ADVOCATE GOOD SHEPHERD HOSPITAL,-88.177959
110198,34.06232,GA,NORTH FULTON REGIONAL HOSPITAL,-84.3205
140058,39.74529,IL,PASSAVANT AREA HOSPITAL,-90.25974
140059,39.11039,IL,JERSEY COMMUNITY HOSPITAL,-90.34163
140054,41.832668,IL,MACNEAL  HOSPITAL,-87.7928
100150,24.581441,FL,LOWER KEYS MEDICAL CENTER,-81.741004
140052,38.9092,IL,SAINT ANTHONY'S HEALTH CENTER,-90.1574
140053,39.80727,IL,ST JOHNS HOSPITAL,-89.644799
140051,42.05527,IL,SKOKIE HOSPITAL,-87.739999
420062,34.695452,SC,CHESTERFIELD GENERAL HOSPITAL,-79.918398
100254,30.47471,FL,CAPITAL REGIONAL MEDICAL CENTER,-84.23154
420066,33.880338,SC,LAKE CITY COMMUNITY HOSPITAL,-79.759036
220058,42.420712,MA,CLINTON HOSPITAL ASSOCIATION,-71.684196
100238,27.82619,FL,NORTHSIDE HOSPITAL,-82.700009
100239,27.78105,FL,EDWARD WHITE HOSPITAL,-82.664616
100236,26.98772,FL,FAWCETT MEMORIAL HOSPITAL,-82.09868
100234,26.75896,FL,COLUMBIA HOSPITAL,-80.086469
420069,33.687906,SC,CLARENDON MEMORIAL HOSPITAL,-80.211857
100232,29.64302,FL,PUTNAM COMMUNITY MEDICAL CENTER,-81.69353
100256,28.359964,FL,REGIONAL MEDICAL CENTER BAYONET POINT,-82.68901
100230,26.03095,FL,MEMORIAL HOSPITAL PEMBROKE,-80.24532
100231,30.51505,FL,WEST FLORIDA HOSPITAL,-87.21706
150001,39.479857,IN,JOHNSON MEMORIAL HOSPITAL,-86.07388
150002,41.59948,IN,METHODIST HOSPITALS INC,-87.356959
150003,40.427746,IN,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE CENTRAL,-86.88166
150004,41.614489,IN,FRANCISCAN ST MARGARET HEALTH - HAMMOND,-87.522014
150005,39.76005,IN,HENDRICKS REGIONAL HEALTH,-86.502619
150006,41.610087,IN,INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL,-86.723416
150007,40.446826,IN,HOWARD REGIONAL HEALTH SYSTEM,-86.127106
150008,41.636107,IN,ST CATHERINE HOSPITAL INC,-87.448473
150009,38.281978,IN,CLARK MEMORIAL HOSPITAL,-85.749906
180017,37.01162,KY,T J SAMSON COMMUNITY HOSPITAL,-85.90391
500008,47.649888,WA,UNIVERSITY OF WASHINGTON MEDICAL CTR,-122.306289
110225,34.447483,GA,PIEDMONT MOUNTAINSIDE HOSPITAL INC,-84.4466
110226,33.710653,GA,DEKALB MEDICAL CENTER AT HILLANDALE,-84.146603
500001,47.7123,WA,NORTHWEST HOSPITAL,-122.33928
110229,33.391413,GA,"PIEDMONT NEWNAN HOSPITAL, INC",-84.814766
500003,48.41746,WA,SKAGIT VALLEY HOSPITAL,-122.32394
500002,46.06296,WA,PROVIDENCE ST MARY MEDICAL CENTER,-118.34311
500005,47.609104,WA,VIRGINIA MASON MEDICAL CENTER,-122.328008
50222,32.61869,CA,SHARP CHULA VISTA MEDICAL CENTER,-117.0243
500007,48.50289,WA,ISLAND HOSPITAL,-122.61586
340096,35.802973,NC,LEXINGTON MEMORIAL HOSPITAL INC,-80.287337
340097,36.26171,NC,HUGH CHATHAM MEMORIAL HOSPITAL,-80.837469
340090,35.503487,NC,JOHNSTON MEMORIAL HOSPITAL,-78.343778
340091,36.089713,NC,"MOSES H CONE MEMORIAL HOSPITAL, THE",-79.788927
250151,32.409968,MS,ALLIANCE HEALTH CENTER,-88.678815
340098,35.20963,NC,CAROLINAS MED CENTER-MERCY,-80.82167
340099,36.285071,NC,ROANOKE CHOWAN HOSPITAL,-76.994038
240141,45.55908,MN,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,-93.58931
150133,41.2464,IN,KOSCIUSKO COMMUNITY HOSPITAL,-85.828337
100052,28.02768,FL,WINTER HAVEN HOSPITAL,-81.726281
100053,25.84491,FL,HIALEAH HOSPITAL,-80.26909
100050,25.866652,FL,PALM SPRINGS GENERAL HOSPITAL,-80.311885
100051,28.55197,FL,SOUTH LAKE HOSPITAL,-81.721839
100057,28.822351,FL,FLORIDA HOSPITAL WATERMAN,-81.71021
100054,30.53416,FL,TWIN CITIES HOSPITAL,-86.49284
100055,28.13255,FL,HELEN ELLIS MEMORIAL HOSPITAL,-82.75862
60044,40.25936,CO,COLORADO PLAINS MEDICAL CENTER,-103.796189
60043,38.8336,CO,KEEFE MEMORIAL HOSPITAL,-102.3655
110146,30.781459,GA,SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS,-81.616366
60049,40.462163,CO,YAMPA VALLEY MEDICAL CENTER,-106.814964
670050,33.616825,TX,TRUSTPOINT HOSPITAL,-101.869315
670052,33.221874,TX,DOCTORS HOSPITAL,-97.761788
670053,29.6049,TX,ST LUKE'S SUGAR LAND HOSPITAL,-95.621309
670054,29.53141,TX,FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO,-98.59219
310069,39.591431,NJ,SOUTH JERSEY HEALTHCARE-ELMER HOSPITAL,-75.172028
670056,30.007661,TX,SETON MEDICAL CENTER HAYS,-97.855246
310064,39.362808,NJ,ATLANTICARE REGIONAL MEDICAL CENTER - CITY DIV,-74.426521
670059,30.201939,TX,ST LUKES LAKESIDE HOSPITAL,-95.459415
310060,40.694561,NJ,ST LUKE'S WARREN HOSPITAL,-75.198227
310061,40.030579,NJ,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,-74.895248
70028,39.527596,CT,ST VINCENT'S MEDICAL CENTER,-99.141968
70029,41.675528,CT,BRISTOL HOSPITAL,-72.930577
450243,32.885129,TX,HAMLIN MEMORIAL HOSPITAL,-100.134621
50506,35.290955,CA,SIERRA VISTA REGIONAL MEDICAL CENTER,-120.666293
450469,33.637812,TX,TEXAS HEALTH PRESBYTERIAN HOSPITAL-WNJ,-96.623491
70020,39.527596,CT,MIDDLESEX HOSPITAL,-99.141968
70021,39.527596,CT,WINDHAM COMM MEM HOSP & HATCH HOSP,-99.141968
70022,39.527596,CT,YALE-NEW HAVEN HOSPITAL,-99.141968
70024,39.527596,CT,WILLIAM W BACKUS HOSPITAL,-99.141968
70025,39.527596,CT,HARTFORD HOSPITAL,-99.141968
190250,30.35809,LA,"LOUISIANA MEDICAL CENTER AND HEART HOSPITAL, LLC",-89.916649
450462,32.88309,TX,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,-96.763829
140276,41.86173,IL,LOYOLA UNIVERSITY MEDICAL CENTER,-87.833349
140275,41.49306,IL,GENESIS MEDICAL CENTER ILLINI CAMPUS,-90.418685
510013,39.946721,WV,REYNOLDS MEMORIAL HOSPITAL,-80.754238
510012,38.86887,WV,PLEASANT VALLEY HOSPITAL,-82.125809
60104,39.84904,CO,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL,-105.01826
510018,38.823577,WV,JACKSON GENERAL HOSPITAL,-81.728982
200034,45.84264,ME,ST MARYS REGIONAL MEDICAL CENTER,-69.294998
200037,44.669811,ME,FRANKLIN MEMORIAL HOSPITAL,-70.150558
200031,45.84264,ME,CARY MEDICAL CENTER,-69.294998
200033,45.84264,ME,EASTERN MAINE MEDICAL CENTER,-69.294998
200032,44.52002,ME,STEPHENS MEMORIAL HOSPITAL,-70.821342
60022,38.83882,CO,MEMORIAL HOSPITAL CENTRAL,-104.800449
200039,44.318031,ME,MAINE GENERAL MEDICAL CENTER,-69.776207
240214,45.13341,MN,MAPLE GROVE HOSPITAL,-93.479515
110034,33.471024,GA,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS,-81.991446
240210,45.028154,MN,HEALTHEAST ST JOHN'S HOSPITAL,-93.035219
240213,44.920415,MN,HEALTHEAST WOODWINDS HOSPITAL,-92.980074
270087,48.21551,MT,HEALTH CENTER NORTHWEST,-114.32219
270086,47.48984,MT,GREAT FALLS CLINIC MEDICAL CENTER,-111.29223
190045,30.469002,LA,ST TAMMANY PARISH HOSPITAL,-90.113903
250027,33.124589,MS,WINSTON MEDICAL CENTER & SWINGBED,-89.035538
250025,33.977057,MS,GILMORE MEMORIAL HOSPITAL,-88.477566
450597,29.113177,TX,CUERO COMMUNITY HOSPITAL,-97.281482
250020,33.534143,MS,WEBSTER GENERAL HOSPITAL/SWING BED,-89.265842
450475,32.16163,TX,ETMC HENDERSON,-94.796439
190190,32.1047,LA,CALDWELL MEMORIAL HOSPITAL,-92.0756
440051,35.16301,TN,MCNAIRY REGIONAL HOSPITAL,-88.57457
440050,36.152713,TN,TAKOMA REGIONAL HOSPITAL,-82.845259
440053,35.85869,TN,MIDDLE TENNESSEE MEDICAL CENTER INC,-86.424149
440054,35.31243,TN,WOODS MEMORIAL HOSPITAL,-84.531415
190208,32.810952,LA,EAST CARROLL PARISH HOSPITAL,-91.171676
440056,36.106855,TN,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,-83.519643
390316,40.357802,PA,SURGICAL INSTITUTE OF READING,-75.987885
440058,35.176291,TN,SOUTHERN TENNESSEE MEDICAL CENTER,-86.090936
190204,30.284952,LA,"OCHSNER MEDICAL CENTER - NORTHSHORE, LLC",-89.743019
190205,30.19834,LA,THE REGIONAL MEDICAL CENTER OF ACADIANA,-92.075269
190202,30.44117,LA,OCHSNER MEDICAL CENTER-BATON ROUGE,-90.99959
390313,40.77151,PA,SAINT CATHERINE MEDICAL CENTER FOUNTAIN SPRINGS,-76.33002
190201,30.18132,LA,WOMEN AND CHILDREN'S HOSPITAL AT LAKE CHARLES,-93.24929
110040,34.219057,GA,NORTHRIDGE MEDICAL CENTER,-83.468715
450040,33.5779,TX,COVENANT MEDICAL CENTER,-101.892378
450046,27.777511,TX,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,-97.39512
450044,32.817762,TX,UT SOUTHWESTERN UNIVERSITY HOSPITAL,-96.844698
50292,33.91011,CA,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,-117.19401
450746,33.414099,TX,KNOX COUNTY HOSPITAL,-99.811699
310086,39.832989,NJ,KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV,-75.006653
310084,40.07983,NJ,KIMBALL MEDICAL CENTER,-74.176811
110043,31.98544,GA,ST JOSEPH'S HOSPITAL - SAVANNAH,-81.15291
310083,40.773239,NJ,EAST ORANGE GENERAL HOSPITAL,-74.232422
450283,32.679087,TX,COZBY-GERMANY HOSPITAL,-95.721752
310081,39.838718,NJ,UNDERWOOD - MEMORIAL HOSPITAL,-75.154404
110044,32.058664,GA,PHOEBE SUMTER MEDICAL CENTER,-84.27161
450289,29.685368,TX,HARRIS COUNTY HOSPITAL DISTRICT,-95.390753
110045,33.99794,GA,BARROW REGIONAL MEDICAL CENTER,-83.705055
360230,41.520141,OH,HILLCREST HOSPITAL,-81.43432
360236,39.080063,OH,MERCY HOSPITAL CLERMONT,-84.146571
110046,33.785906,GA,WALTON REGIONAL MEDICAL CENTER,-83.716037
360234,39.201677,OH,MERCY FRANCISCAN HOSPITAL - MT AIRY,-84.571932
360239,39.638252,OH,KETTERING MEDICAL CENTER - SYCAMORE,-84.227144
440176,36.550626,TN,INDIAN PATH MEDICAL CENTER,-82.517303
220108,42.426601,MA,MILTON HOSPITAL INC,-71.073517
230269,42.616262,MI,WILLIAM BEAUMONT HOSPITAL-TROY,-83.09109
310003,40.72916,NJ,PALISADES MEDICAL CTR-NY PRESBYTERIAN HEALTHCARE S,-74.066193
380090,43.385854,OR,BAY AREA HOSPITAL,-124.233194
380091,45.43339,OR,KAISER SUNNYSIDE MEDICAL CENTER,-122.56043
220035,42.5224,MA,NORTH SHORE MEDICAL CENTER,-70.895813
390228,40.376499,PA,ST CLAIR MEMORIAL HOSPITAL,-80.06742
160032,41.702389,IA,SKIFF MEDICAL CENTER,-93.052251
160033,41.54284,IA,GENESIS MEDICAL CENTER-DAVENPORT,-90.55719
390220,39.82269,PA,JENNERSVILLE REGIONAL HOSPITAL,-75.888831
390226,39.94582,PA,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS,-75.15552
390225,40.18652,PA,EPHRATA COMMUNITY HOSPITAL,-76.18414
40147,34.802142,AR,ARKANSAS SURGICAL HOSPITAL,-92.349772
440189,35.68362,TN,REGIONAL HOSPITAL OF JACKSON,-88.8532
450137,32.73044,TX,BAYLOR ALL SAINTS MEDICAL CENTER AT FW,-97.34375
440186,36.262959,TN,RIVERVIEW REGIONAL MEDICAL CENTER NORTH,-85.950472
450135,32.73846,TX,TEXAS HEALTH HARRIS METHODIST FORT WORTH,-97.33931
440184,36.351464,TN,FRANKLIN WOODS COMMUNITY HOSPITAL,-82.37088
450133,31.995711,TX,MIDLAND MEMORIAL HOSPITAL,-102.098677
450132,31.84462,TX,MEDICAL CENTER HOSPITAL,-102.37411
440181,35.267701,TN,BOLIVAR GENERAL HOSPITAL,-89.000601
450130,29.425082,TX,NIX HEALTH CARE SYSTEM,-98.489689
230193,43.06316,MI,LAPEER REGIONAL MEDICAL CENTER,-83.31935
330008,42.75424,NY,WYOMING COUNTY COMMUNITY HOSPITAL,-78.13249
330009,40.83166,NY,BRONX-LEBANON HOSPITAL CENTER,-73.90381
